id,visitAreaNm,radNmAddr,visitAreaTypeCd,hashtags,time,contact,info,fare,description,imageUrl
CNTS_200000000008894,바구스서핑스쿨,제주특별자치도 제주시 테우해안로 143,레저스포츠,#해변의기쁨 #파도소리의낙원 #바다의자유 #서핑의스릴 #햇살가득 #물놀이천국 #바다향기 #자연과하나되는 #물결따라 #행복한순간 #바닷바람 #자연속의행복 #파도타기 #바다의모험 #잔잔한힐링,"['평일: 10:00~18:00', '주말: 10:00~18:00']",(+82) 010-5649-9437,"공용주차장,현금결제,카드결제,화장실,무료 WIFI","유료,60,000","바구스서핑스쿨은 제주도의 아름다운 해변에서 서핑을 즐길 수 있는 최고의 장소입니다. 서핑 초보자부터 전문가까지 모두에게 맞춘 다양한 강습 프로그램이 준비되어 있어, 누구나 안전하고 재미있게 서핑을 배울 수 있습니다. 전문 강사들이 친절하게 지도해 드리며, 최신 장비를 제공하여 최상의 서핑 경험을 선사합니다. 서핑 후에는 근처 카페에서 여유로운 시간을 보내며 제주도의 아름다운 풍경을 감상하실 수 있습니다. 바구스서핑스쿨에서 특별한 서핑 경험을 즐겨보세요!",https://api.cdn.visitjeju.net/photomng/thumbnailpath/201907/04/24ea09ea-5e6b-4d01-a5fe-568ada042799.jpg
CNTS_300000000015853,바다다이브,제주특별자치도 서귀포시 동홍로12번길 5,자연관광지,#환상적인바다 #평온한휴식 #자연의신비 #고요한물결 #색다른경험 #심해탐험 #매혹적인풍경 #청량한기운 #자유로운영혼 #신비로운바다 #깊은감동 #바다속모험 #아름다운추억 #새로운발견 #자연속힐링,"['평일: 08:00~22:00', '주말: 08:00~22:00']",(+82) 010-4601-7622,,유료,"'바다다이브'는 제주도의 아름다운 해양 생태계를 탐험할 수 있는 독특한 다이빙 센터입니다. 초보자부터 전문가까지, 누구나 참여할 수 있는 다양한 다이빙 프로그램이 준비되어 있어요. 친절하고 전문적인 강사진이 안전하게 다이빙을 안내해 드리며, 청정한 제주 바다 속에서 다채로운 해양 생물을 직접 마주할 수 있는 특별한 경험을 선사합니다. 또한, 다이빙 후에는 아늑한 휴식 공간에서 제주도의 자연을 만끽하며 여유로운 시간을 보낼 수 있어 더욱 특별합니다.",https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/18/ccfa966d-3bfa-4492-8065-7effe7151af6.jpg
CNTS_000000000018282,바다스케치,제주특별자치도 서귀포시 안덕면 사계남로216번길 52,자연관광지,#평온한시간 #자연의숨결 #맑은공기 #힐링여행 #마음의안식 #자연과하나됨 #풍경속으로 #고요한아침 #마음의여유 #자연속쉼 #바람의속삭임 #푸른바다 #자연의품속 #마음의휴식 #자연의소리,,(+82) 064-794-0030,"공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설",,"바다스케치는 탁 트인 바다 전망과 함께 여유로운 시간을 보낼 수 있는 아름다운 카페입니다. 시원한 해풍과 함께하는 야외 테라스에서 맛있는 음료를 즐기며, 일상의 스트레스를 날려보세요. 아늑한 실내 공간도 마련되어 있어, 날씨에 상관없이 편안하게 머무를 수 있습니다. 특히, 해질녘의 노을은 이곳의 백미로, 로맨틱한 분위기를 만끽하실 수 있습니다. 다양한 디저트 메뉴도 준비되어 있어, 맛과 멋을 동시에 즐길 수 있는 완벽한 휴식처입니다.",https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/aa25c1dc-5045-40b6-b28c-635c2dc56bb5.jpg
CNTS_200000000015155,바람불어좋은날 천연염색 공방,제주특별자치도 서귀포시 안덕면 사계로 68,"전시회, 박물관 등 문화시설",#평온한하루 #자연속의안정 #창의적인영감 #힐링타임 #마음의여유 #색다른경험 #고요한시간 #예술적인체험 #자연과의조화 #감성충만 #순수한기쁨 #감각의즐거움 #내면의평화 #자연친화적 #새로운발견,"['평일: 11:00~18:00', '주말: 11:00~18:00']",(+82) 064-794-1066,,"유료,정규반 180만원/자격증반 70만원/기법교육 10만원/쪽염색 체험 35,000원","바람불어좋은날 천연염색 공방은 자연의 색을 담은 아름다운 작품들이 가득한 공간이에요. 천연 염색의 전통 기법을 직접 체험하고, 자신만의 특별한 작품을 만들어 보실 수 있습니다. 공방 내부는 따뜻하고 아늑한 분위기로, 마음의 안정을 찾기에 더없이 좋습니다. 다양한 천연 재료로 염색된 작품들은 선물로도 훌륭하며, 제주도의 자연을 느끼기에 최적입니다. 자연과 예술이 어우러진 이곳에서 특별한 하루를 보내보세요.",https://api.cdn.visitjeju.net/photomng/thumbnailpath/202307/28/60b235d0-2159-4e7c-a556-95d7fc9b5f27.jpg
CNTS_200000000010697,바릇스파,제주특별자치도 제주시 한림읍 한림로 392 3층,테마파크,#평온한쉼터 #자연과함께 #힐링스파 #편안한휴식 #재충전의시간 #마음의안식처 #스트레스해소 #자연속휴식 #몸과마음의힐링 #피로회복 #편안한분위기 #자연친화적 #조용한시간 #영혼의안식처 #휴식의시간,,(+82) 064-799-8133,,,"바릇스파는 제주에서 자연의 아름다움과 함께 휴식을 즐길 수 있는 최고의 힐링 장소입니다. 이곳에서는 전문적인 스파 트리트먼트와 함께 다양한 웰니스 프로그램을 경험하실 수 있습니다. 천연 재료를 사용한 트리트먼트는 몸과 마음의 피로를 풀어주며, 편안한 분위기의 시설은 진정한 힐링을 선사합니다. 바릇스파는 고객 한 분 한 분을 위해 맞춤형 서비스를 제공하며, 제주에서의 특별한 시간을 더욱 기억에 남게 만들어 드립니다. 바다의 소리와 함께 편안한 시간을 보내보세요.",https://api.cdn.visitjeju.net/photomng/thumbnailpath/202010/07/1dbca91c-e6f3-4582-83b6-01a60fcfa171.jpg
CNTS_000000000018278,바산올레 애견동반 펜션,제주특별자치도 서귀포시 안덕면 대평로 29,자연관광지,#편안한휴식 #조용한풍경 #자연속에서 #힐링여행 #여유로움 #행복한추억 #아름다운전망 #자연친화적 #평온한시간 #청정에너지 #맑은공기 #아늑한분위기 #따뜻한환대 #포근한느낌 #자연의소리,,(+82) 070-4364-9456,"공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,유도 및 안내시설,경보 및 피난시설",,"바산올레 애견동반 펜션은 자연과 함께하는 여유로움을 만끽할 수 있는 최적의 장소입니다. 애견과 함께할 수 있는 숙소로, 반려동물과의 소중한 추억을 만들기에 안성맞춤입니다. 깨끗하고 편안한 객실은 물론, 넓은 정원과 산책로가 마련되어 있어 반려견과 함께하는 산책이 더욱 즐겁습니다. 주변에는 아름다운 해안 경치와 다양한 관광 명소가 있어 풍성한 여행을 즐기실 수 있습니다. 바산올레 애견동반 펜션에서 자연 속 편안한 휴식과 특별한 추억을 만들어보세요.",https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/26c9987c-dc22-407f-b20b-4baf66231503.gif
CONT_000000000500894,바우하우스,제주특별자치도 제주시 구좌읍 문주란로 111-7,자연관광지,#자연속의평화 #여유로운시간 #힐링되는장소 #마음의쉼터 #조용한여행 #자연과함께 #느긋한여유 #평온한순간 #맑은공기 #자연의소리 #휴식의시간 #자연친화적 #산뜻한느낌 #자연속의여행 #편안한여행,,(+82) 0507-1393-9177,"공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설",,"바우하우스는 제주도의 아름다움을 만끽할 수 있는 특별한 장소입니다. 이곳은 독특한 건축 양식과 현대적인 인테리어가 조화를 이루어 방문객들에게 시각적 즐거움을 선사합니다. 내부 공간은 넓고 쾌적하며, 다양한 예술 작품과 전시가 마련되어 있어 예술을 사랑하는 분들에게 특히 추천드립니다. 또한, 카페와 레스토랑이 함께 운영되어 맛있는 음식과 음료를 즐기며 여유로운 시간을 보낼 수 있습니다. 제주에서 특별한 기억을 만들고 싶다면 바우하우스를 꼭 방문해 보세요.",https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/00da4f4d-c124-47da-8198-85f72b77da14.jpg
CNTS_300000000015854,반지마을 제주 1호점,제주특별자치도 제주시 월성로4길 17 3,테마파크,#감성적인여행 #평화로운시간 #마음의안식처 #추억만들기 #힐링스팟 #여유로운일상 #따뜻한기억 #편안한쉼 #소소한행복 #아늑한공간 #감동적인순간 #마음의힐링 #행복한순간 #편안한여행 #감성충전,"['평일: 10:00~21:00', '주말: 10:00~21:00']",(+82) 064-711-4990,,유료,"반지마을 제주 1호점은 아름다운 제주도의 전통과 현대적 감각이 조화를 이룬 독특한 여행지입니다. 이곳에서는 직접 반지를 제작하는 특별한 체험을 즐기실 수 있습니다. 다양한 재료와 디자인을 선택하여 자신만의 독창적인 반지를 만들어 보세요. 친절한 직원들이 자세하게 안내해드리며, 모든 과정이 흥미롭게 진행됩니다. 또한, 반지마을 주변에는 제주도의 아름다운 자연경관이 펼쳐져 있어, 반지를 만든 후 여유롭게 산책을 즐기시기에 좋습니다. 반지마을 제주 1호점에서 특별한 추억을 만들어 보세요.",https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/18/1ebdd2b5-aaa2-4bff-9f7e-2edd6acc6dfe.jpg
CNTS_300000000016088,반치옥 사진관,제주특별자치도 제주시 애월읍 장전로 109-17,"전시회, 박물관 등 문화시설",#기억속으로 #감성가득 #추억의순간 #사진속여행 #특별한기억 #마음의풍경 #기억의조각 #감동의순간 #인생사진 #시간을담다 #정겨운장소 #추억의한컷 #감성여행 #사진속추억 #정겨운기억,,(+82) 010-2771-9911,,"유료,4회 15만원","반치옥 사진관은 시간의 흐름을 고스란히 담아낸 매력적인 장소입니다. 오래된 필름 카메라와 다양한 소품들로 꾸며진 이곳은 사진을 사랑하는 분들에게 특별한 경험을 제공합니다. 사진관 내부의 레트로한 분위기와 함께, 방문객들은 직접 사진을 촬영하며 추억을 남길 수 있습니다. 또한, 사진관 주인장의 따뜻한 환영과 정성스러운 안내는 방문객들에게 잊지 못할 기억을 선사합니다. 반치옥 사진관에서 여유로운 시간을 보내며, 과거와 현재가 교차하는 특별한 순간을 만끽해보시기 바랍니다.",https://api.cdn.visitjeju.net/photomng/thumbnailpath/202307/26/56d44223-8253-45a2-9eb4-21b7d9c4d7f3.jpg
CONT_000000000500217,발이오름,제주특별자치도 제주시 애월읍 어음리 산 1,자연관광지,#자연과하나됨 #고요한순간 #평온한풍경 #힐링의시간 #마음의안식 #자연속쉼터 #하늘과땅의조화 #맑은공기 #산과어울림 #자연의숨결 #조용한산책 #마음의휴식처 #평안한여행 #자연의소리 #자연치유,,,,,"발이오름은 한라산의 아름다운 풍경을 한눈에 감상할 수 있는 특별한 장소입니다. 이곳은 자연 그대로의 숨결을 느낄 수 있는 조용하고 평화로운 오름으로, 하이킹을 즐기며 제주도의 독특한 자연경관을 체험할 수 있습니다. 오름 정상에서는 탁 트인 전망과 함께 상쾌한 바람을 맞으며 일상의 스트레스를 날릴 수 있습니다. 발이오름은 사계절 내내 각기 다른 매력을 선사하니, 언제 방문해도 새로운 경험을 하실 수 있을 것입니다. 자연과 함께하는 시간을 원하신다면, 발이오름은 최적의 선택이 될 것입니다.",https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/3aea96d0-5681-4264-9abe-b6f4ac1aa923.jpg
CNTS_000000000019450,배령연대,제주특별자치도 제주시 한림읍 금능리 1649,역사유적지,#역사의흔적 #조용한여유 #고요한순간 #평온한장소 #시간을거슬러 #고풍스러운 #마음의여행 #차분한기운 #옛날이야기속으로 #고즈넉한풍경 #감성여행 #마음의안정 #고요한힐링 #옛날의멋 #시간의흐름,,(+82) 064-728-2731,,,"배령연대는 아름다운 제주도의 역사와 풍경을 동시에 즐길 수 있는 특별한 명소입니다. 이곳은 옛날 군사적 목적으로 사용되던 곳으로, 현재는 문화유산으로 보호되고 있습니다. 연대에 올라서면 제주 바다의 푸른 물결과 한라산의 웅장한 모습이 한눈에 들어오며, 서늘한 바람이 맞아줍니다. 또한, 이곳 주변에는 다양한 산책로와 자연 경관이 펼쳐져 있어 여유로운 산책과 자연을 만끽하기에 최적의 장소입니다. 배령연대는 제주도 여행에서 빼놓을 수 없는 역사와 자연의 조화로운 만남을 제공해드립니다.",https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/c09c1db2-b223-467b-9e4e-41d4bd1e08ed.jpg
CNTS_300000000012652,배롱정원,제주특별자치도 제주시 한림읍 협재4길 19,자연관광지,#평온한여유 #자연속의힐링 #고즈넉한풍경 #마음의쉼터 #자연과조화 #감성충전여행 #여유로운시간 #힐링스팟 #아름다운자연 #심신안정 #자연속휴식 #편안한마음 #산림욕 #자연친화적 #조용한여행,"['평일: 10:00~16:00', '주말: 10:00~16:00']",(+82) 0507-1318-7766,"공용주차장,화장실,무료 WIFI",,"배롱정원에 오신 것을 환영합니다. 이곳은 자연의 아름다움과 평온함이 조화롭게 어우러진 특별한 장소입니다. 다양한 꽃과 식물들이 풍성하게 자라나며, 사계절 내내 변화하는 아름다운 풍경을 감상하실 수 있습니다. 정원 곳곳에 마련된 휴식 공간에서 차 한 잔의 여유를 즐기거나, 산책로를 따라 걷다 보면 일상의 스트레스를 잊고 자연과 하나가 되는 기분을 느낄 수 있습니다. 가족, 친구, 연인과 함께 소중한 추억을 만들기에 안성맞춤인 배롱정원에서 특별한 시간을 보내세요.",https://api.cdn.visitjeju.net/photomng/thumbnailpath/202308/17/e1b3b6e2-af36-4575-b04e-3de0f9030aa1.jpg
CNTS_000000000022935,백년초농장박물관,제주특별자치도 서귀포시 태평로 200,"전시회, 박물관 등 문화시설",#평온한여유 #자연의선물 #힐링여행 #감각적인순간 #눈부신경관 #여유로운시간 #생기있는풍경 #자연의소리 #기분좋은바람 #편안한쉼터 #정겨운분위기 #자연의향기 #상쾌한공기 #마음의평화 #풍요로운자연,"['평일: 09:00~18:00', '주말: 09:00~18:00']",(+82) 064-739-1777,"공용주차장,현금결제,카드결제,화장실,무료 WIFI",,"백년초농장박물관은 제주도의 자연과 문화가 어우러진 특별한 공간입니다. 이곳에서는 백년초라는 독특한 선인장을 중심으로 다양한 전시와 체험을 즐기실 수 있습니다. 농장에서는 직접 재배한 백년초를 활용한 다양한 제품도 만나보실 수 있어요. 또한, 박물관 내에는 제주도의 전통과 역사를 느낄 수 있는 다양한 유물과 자료들이 전시되어 있어, 제주도의 깊은 매력을 체험하실 수 있습니다. 가족, 친구, 연인과 함께 방문하시면 더욱 특별한 추억을 만드실 수 있을 것입니다.",https://api.cdn.visitjeju.net/photomng/thumbnailpath/201908/28/2da4634c-c2c7-455c-84ff-c60393ef11d0.jpg
